id,number,displayName,category,subCategory,blocked,accountType,directPosting,lastModifiedDateTime,company_id,company_name
b1f96e8b-c0aa-f011-9051-005056875753,145,Provisions for environmental actions,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
b2f96e8b-c0aa-f011-9051-005056875753,146,Provisions for restructuring costs,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
b3f96e8b-c0aa-f011-9051-005056875753,147,Provisions for share-based payment transactions,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
b4f96e8b-c0aa-f011-9051-005056875753,15,NON-CURRENT PAYABLES OF A SPECIAL NATURE,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
b5f96e8b-c0aa-f011-9051-005056875753,150,Non-current liability-classified shares or equity ,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
b6f96e8b-c0aa-f011-9051-005056875753,153,Liability-classified uncalled share capital or equ,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
b7f96e8b-c0aa-f011-9051-005056875753,1533,"Uncalled share capital or equity holdings, group c",_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
b8f96e8b-c0aa-f011-9051-005056875753,1534,"Uncalled share capital or equity holdings, associa",_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
b9f96e8b-c0aa-f011-9051-005056875753,1535,"Uncalled share capital or equity holdings, other r",_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
baf96e8b-c0aa-f011-9051-005056875753,1536,Other uncalled share capital or equity holdings,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
bbf96e8b-c0aa-f011-9051-005056875753,154,Liability-classified uncalled non-monetary contrib,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
bcf96e8b-c0aa-f011-9051-005056875753,1543,"Uncalled non-monetary contributions, group compani",_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
bdf96e8b-c0aa-f011-9051-005056875753,1544,"Uncalled non-monetary contributions, associates",_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
bef96e8b-c0aa-f011-9051-005056875753,1545,"Uncalled non-monetary contributions, other related",_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
bff96e8b-c0aa-f011-9051-005056875753,1546,Other uncalled non-monetary contributions,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
c0f96e8b-c0aa-f011-9051-005056875753,16,NON-CURRENT PAYABLES TO RELATED PARTIES,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
c1f96e8b-c0aa-f011-9051-005056875753,160,Non-current debt with related financial institutio,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
c2f96e8b-c0aa-f011-9051-005056875753,1603,"Non-current debt with financial institutions, grou",_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
c3f96e8b-c0aa-f011-9051-005056875753,1604,"Non-current debt with financial institutions, asso",_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
c4f96e8b-c0aa-f011-9051-005056875753,1605,Non-current debt with other related financial inst,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
c5f96e8b-c0aa-f011-9051-005056875753,161,"Non-current payables to suppliers of fixed assets,",_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
c6f96e8b-c0aa-f011-9051-005056875753,1613,"Non-current payables to suppliers of fixed assets,",_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
c7f96e8b-c0aa-f011-9051-005056875753,1614,"Non-current payables to suppliers of fixed assets,",_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
c8f96e8b-c0aa-f011-9051-005056875753,1615,"Non-current payables to suppliers of fixed assets,",_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
c9f96e8b-c0aa-f011-9051-005056875753,162,"Non-current finance lease payables, related partie",_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
caf96e8b-c0aa-f011-9051-005056875753,1623,"Non-current finance lease payables, group companie",_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
cbf96e8b-c0aa-f011-9051-005056875753,1624,"Non-current finance lease payables, associates",_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
ccf96e8b-c0aa-f011-9051-005056875753,1625,"Non-current finance lease payables, other related ",_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
cdf96e8b-c0aa-f011-9051-005056875753,163,Other non-current payables to related parties,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
cef96e8b-c0aa-f011-9051-005056875753,1633,"Other non-current payables, group companies",_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
cff96e8b-c0aa-f011-9051-005056875753,1634,"Other non-current payables, associates",_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
d0f96e8b-c0aa-f011-9051-005056875753,1635,"Other non-current payables, other related parties",_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
d1f96e8b-c0aa-f011-9051-005056875753,17,"NON-CURRENT PAYABLES FOR LOANS, DEBENTURES AND OTH",_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
d2f96e8b-c0aa-f011-9051-005056875753,170,Non-current debt with financial institutions,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
d3f96e8b-c0aa-f011-9051-005056875753,171,Non-current payables,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
d4f96e8b-c0aa-f011-9051-005056875753,1710001,Prestamo participativo ENISA,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
d5f96e8b-c0aa-f011-9051-005056875753,1710002,Prestamo Avanza,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
d6f96e8b-c0aa-f011-9051-005056875753,173,Non-current payables to suppliers of fixed assets,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
d7f96e8b-c0aa-f011-9051-005056875753,174,Non-current finance lease payables,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
d8f96e8b-c0aa-f011-9051-005056875753,1740000,Non-current finance lease payables,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
d9f96e8b-c0aa-f011-9051-005056875753,175,Non-current bills payable,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
daf96e8b-c0aa-f011-9051-005056875753,176,Non-current liabilities arising from derivative fi,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
dbf96e8b-c0aa-f011-9051-005056875753,1765,Trading portfolio,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
dcf96e8b-c0aa-f011-9051-005056875753,1768,Hedging instruments,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
ddf96e8b-c0aa-f011-9051-005056875753,177,Bonds and obligations,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
def96e8b-c0aa-f011-9051-005056875753,178,Convertible bonds and obligations,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
dff96e8b-c0aa-f011-9051-005056875753,179,Other marketable securities,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
e0f96e8b-c0aa-f011-9051-005056875753,18,"NON-CURRENT GUARANTEES, DEPOSITS AND OTHER LIABILI",_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
e1f96e8b-c0aa-f011-9051-005056875753,180,Non-current guarantees received,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
e2f96e8b-c0aa-f011-9051-005056875753,181,Advances of long-term sales,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
e3f96e8b-c0aa-f011-9051-005056875753,185,Non-current deposits received,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
e4f96e8b-c0aa-f011-9051-005056875753,189,Non-current financial guarantees,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
e5f96e8b-c0aa-f011-9051-005056875753,19,TEMPORARY FINANCING,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
e6f96e8b-c0aa-f011-9051-005056875753,190,Shares or equity holdings issued,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
e7f96e8b-c0aa-f011-9051-005056875753,192,Subscribed shares,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
e8f96e8b-c0aa-f011-9051-005056875753,194,Issued capital pending registration,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
e9f96e8b-c0aa-f011-9051-005056875753,195,Liability-classified shares or equity holdings iss,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
eaf96e8b-c0aa-f011-9051-005056875753,197,Liability-classified subscribed shares,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
ebf96e8b-c0aa-f011-9051-005056875753,199,Liability-classified shares or equity holdings iss,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
ecf96e8b-c0aa-f011-9051-005056875753,2,NON-CURRENT ASSETS,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
edf96e8b-c0aa-f011-9051-005056875753,20,INTANGIBLE ASSETS,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
eef96e8b-c0aa-f011-9051-005056875753,200,Research,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
eff96e8b-c0aa-f011-9051-005056875753,201,Development,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
f0f96e8b-c0aa-f011-9051-005056875753,2010001,Enterprise project,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
f1f96e8b-c0aa-f011-9051-005056875753,2010101,Enterprise project in progress,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
f2f96e8b-c0aa-f011-9051-005056875753,202,Administrative concessions,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
f3f96e8b-c0aa-f011-9051-005056875753,203,Industrial property,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
f4f96e8b-c0aa-f011-9051-005056875753,2030001,Propiedad intelectual,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
f5f96e8b-c0aa-f011-9051-005056875753,2030002,TVOD+SVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
f6f96e8b-c0aa-f011-9051-005056875753,2030003,Roku Button,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
f7f96e8b-c0aa-f011-9051-005056875753,2030004,RCB Samsung,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
f8f96e8b-c0aa-f011-9051-005056875753,2030005,RCB LG,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
f9f96e8b-c0aa-f011-9051-005056875753,2030006,Avod,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
faf96e8b-c0aa-f011-9051-005056875753,2030007,RCB Philips,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
fbf96e8b-c0aa-f011-9051-005056875753,2030008,Marketplace,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
fcf96e8b-c0aa-f011-9051-005056875753,2030009,Rakuten Originals,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
fdf96e8b-c0aa-f011-9051-005056875753,2030010,RCB Panasonic,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
fef96e8b-c0aa-f011-9051-005056875753,2030011,RCB Hisense,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
fff96e8b-c0aa-f011-9051-005056875753,2030012,CBS,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
00fa6e8b-c0aa-f011-9051-005056875753,2030013,Fox Channels SVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
01fa6e8b-c0aa-f011-9051-005056875753,2030014,Zinkia SVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
02fa6e8b-c0aa-f011-9051-005056875753,2030015,Metro Goldwyn Mayer,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
03fa6e8b-c0aa-f011-9051-005056875753,2030016,Videomercury,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
04fa6e8b-c0aa-f011-9051-005056875753,2030017,Vertice SVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
05fa6e8b-c0aa-f011-9051-005056875753,2030018,Filmax SVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
06fa6e8b-c0aa-f011-9051-005056875753,2030019,Warner Bros SVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
07fa6e8b-c0aa-f011-9051-005056875753,2030020,Sony SVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
08fa6e8b-c0aa-f011-9051-005056875753,2030021,Walt Disney SVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
09fa6e8b-c0aa-f011-9051-005056875753,2030022,Art Mood FVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
0afa6e8b-c0aa-f011-9051-005056875753,2030023,Twentieth Century Fox TVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
0bfa6e8b-c0aa-f011-9051-005056875753,2030024,Emon SVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
0cfa6e8b-c0aa-f011-9051-005056875753,2030025,BBC SVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
0dfa6e8b-c0aa-f011-9051-005056875753,2030026,BRB SVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
0efa6e8b-c0aa-f011-9051-005056875753,2030027,Pararel 40 SVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
0ffa6e8b-c0aa-f011-9051-005056875753,2030028,Paramount SVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
10fa6e8b-c0aa-f011-9051-005056875753,2030029,Divisa SVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
11fa6e8b-c0aa-f011-9051-005056875753,2030030,Aurum SVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
12fa6e8b-c0aa-f011-9051-005056875753,2030031,A contracorriente SVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
13fa6e8b-c0aa-f011-9051-005056875753,2030032,Paramount TVOD UK,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
14fa6e8b-c0aa-f011-9051-005056875753,2030033,Warner TVOD UK,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
15fa6e8b-c0aa-f011-9051-005056875753,2030034,Warner SVOD UK,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
16fa6e8b-c0aa-f011-9051-005056875753,2030035,Sony TVOD UK,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
17fa6e8b-c0aa-f011-9051-005056875753,2030036,Sony SVOD UK,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
18fa6e8b-c0aa-f011-9051-005056875753,2030037,NBC TVOD UK,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
19fa6e8b-c0aa-f011-9051-005056875753,2030038,Paramount SVOD UK,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
1afa6e8b-c0aa-f011-9051-005056875753,2030039,FOX TVOD UK,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
1bfa6e8b-c0aa-f011-9051-005056875753,2030040,BBC TVOD UK,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
1cfa6e8b-c0aa-f011-9051-005056875753,2030041,BBC SVOD UK,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
1dfa6e8b-c0aa-f011-9051-005056875753,2030042,Walt Disney TVOD UK,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
1efa6e8b-c0aa-f011-9051-005056875753,2030043,Walt Disney SVOD UK,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
1ffa6e8b-c0aa-f011-9051-005056875753,2030044,CBS SVOD UK,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
20fa6e8b-c0aa-f011-9051-005056875753,2030045,Cameo SVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
21fa6e8b-c0aa-f011-9051-005056875753,2030046,Filmin SVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
22fa6e8b-c0aa-f011-9051-005056875753,2030047,Betta SVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
23fa6e8b-c0aa-f011-9051-005056875753,2030048,HBO SVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
24fa6e8b-c0aa-f011-9051-005056875753,2030049,NBCU TVOD INT,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
25fa6e8b-c0aa-f011-9051-005056875753,2030050,Warner TVOD GE,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
26fa6e8b-c0aa-f011-9051-005056875753,2030051,Sony TVOD INT,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
27fa6e8b-c0aa-f011-9051-005056875753,2030052,Paramount TVOD FR,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
28fa6e8b-c0aa-f011-9051-005056875753,2030053,Prokino FVOD GE,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
29fa6e8b-c0aa-f011-9051-005056875753,2030054,Paramount TVOD GE,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
2afa6e8b-c0aa-f011-9051-005056875753,2030055,Elastic Rights SV,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
2bfa6e8b-c0aa-f011-9051-005056875753,2030056,Miramax SVOD UK,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
2cfa6e8b-c0aa-f011-9051-005056875753,2030057,Lionsgate Film SVOD UK,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
2dfa6e8b-c0aa-f011-9051-005056875753,2030058,Lionsgate TV SVOD UK,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
2efa6e8b-c0aa-f011-9051-005056875753,2030059,Miramax SVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
2ffa6e8b-c0aa-f011-9051-005056875753,2030060,Eone SVOD UK,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
30fa6e8b-c0aa-f011-9051-005056875753,2030061,Festival San Sebastian FVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
31fa6e8b-c0aa-f011-9051-005056875753,2030062,Eone SVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
32fa6e8b-c0aa-f011-9051-005056875753,2030063,ITV SVOD UK,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
33fa6e8b-c0aa-f011-9051-005056875753,2030064,ITV FVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
34fa6e8b-c0aa-f011-9051-005056875753,2030065,ITV FVOD UK,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
35fa6e8b-c0aa-f011-9051-005056875753,2030066,IFG SVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
