id,dimensionCode,dimensionValueCode,dimensionValueName,dimensionValueId,dimensionValueType,blocked,indentation,consolidationCode,globalDimensionNumber,lastModifiedDateTime,company_id,company_name
3ff8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM450,,1119,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
40f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM451,,1120,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
41f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM452,,1121,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
42f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM453,,1122,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
43f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM454,,1123,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
44f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM455,,1124,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
45f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM456,,1125,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
46f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM457,,1126,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
47f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM458,,1127,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
48f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM459,,1128,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
49f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM460,,1129,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
4af8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM461,,1130,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
4bf8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM462,,1131,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
4cf8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM463,,1132,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
4df8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM464,,1133,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
4ef8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM465,,1134,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
4ff8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM466,,1135,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
50f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM467,,1136,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
51f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM468,,1137,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
52f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM469,,1138,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
53f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM470,,1139,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
54f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM471,,1142,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
55f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM472,,1143,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
56f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM493,,1176,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
57f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM495,,1181,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
58f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM500,,1340,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
59f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM5767,,1226,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
5af8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM5768,,1182,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
5bf8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM5770,,1178,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
5cf8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM5780,,1212,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
5df8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM5784,,1213,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
5ef8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM5797,,1224,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
5ff8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM5798,,1223,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
60f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM5811,,1241,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
61f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM6009,,1236,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
62f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM6055,,1237,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
63f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM7618,,1225,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
64f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM7652,,1278,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
65f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM7655,,1299,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
66f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM7888,,1328,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
67f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM7991,,1339,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
68f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM7992,,1333,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
69f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM7995,,1300,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
6af8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM7998,,1335,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
6bf8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM7999,,1334,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
6cf8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM8000,,1336,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
6df8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM8003,,1338,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
6ef8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM8006,,1337,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
6ff8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM8016,,1443,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
70f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM8018,,1341,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
71f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAM8019,,1342,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
a7e1300f-9afa-f011-8405-6045bd88771b,CONTRATO,SAM8045,,1466,Standard,False,0,,4,2026-01-26T09:33:24.55Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
0392fb9f-c101-f111-8405-7ced8d8e2718,CONTRATO,SAM8058,Sony Pictures Entertainment France SAS,1467,Standard,False,0,,4,2026-02-04T12:04:25.58Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
00172c98-4f2c-f111-bec2-7ced8d0a54a7,CONTRATO,SAM8068,Non Stop Entertainment AB,1469,Standard,False,0,,4,2026-03-30T15:46:24.78Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
72f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAO001,,1148,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
73f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAO002,,1149,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
74f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAO003,,1150,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
75f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAO004,,1151,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
76f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAO005,,1152,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
77f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAO006,,1153,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
78f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAO007,,1156,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
79f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAO008,,1157,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
7af8e789-c0aa-f011-9051-005056875753,CONTRATO,SAO009,,1158,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
7bf8e789-c0aa-f011-9051-005056875753,CONTRATO,SAO010,,1159,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
7cf8e789-c0aa-f011-9051-005056875753,CONTRATO,SAO011,,1161,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
7df8e789-c0aa-f011-9051-005056875753,CONTRATO,SAO012,,1168,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
7ef8e789-c0aa-f011-9051-005056875753,CONTRATO,SAO013,,1169,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
7ff8e789-c0aa-f011-9051-005056875753,CONTRATO,SAO014,,1170,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
80f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAO016,,1171,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
81f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAO017,,1188,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
82f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAOM007,,1144,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
83f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAOM008,,1145,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
84f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAOM009,,1146,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
85f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAOM010,,1147,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
86f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAOM011,,1163,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
87f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAOM012,,1164,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
88f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAOM013,,1165,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
89f8e789-c0aa-f011-9051-005056875753,CONTRATO,SAOM014,,1249,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
8af8e789-c0aa-f011-9051-005056875753,CONTRATO,SC001,,185,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
8bf8e789-c0aa-f011-9051-005056875753,CONTRATO,SC003,,124,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
8cf8e789-c0aa-f011-9051-005056875753,CONTRATO,SC005,,126,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
8df8e789-c0aa-f011-9051-005056875753,CONTRATO,SC006,,184,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
8ef8e789-c0aa-f011-9051-005056875753,CONTRATO,SC007,,125,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
8ff8e789-c0aa-f011-9051-005056875753,CONTRATO,SC008,,163,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
90f8e789-c0aa-f011-9051-005056875753,CONTRATO,SC009,,178,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
91f8e789-c0aa-f011-9051-005056875753,CONTRATO,SC010,,284,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
92f8e789-c0aa-f011-9051-005056875753,CONTRATO,SC011,,269,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
93f8e789-c0aa-f011-9051-005056875753,CONTRATO,SC012,,285,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
94f8e789-c0aa-f011-9051-005056875753,CONTRATO,SC013,,322,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
95f8e789-c0aa-f011-9051-005056875753,CONTRATO,SC014,,323,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
96f8e789-c0aa-f011-9051-005056875753,CONTRATO,SC015,,324,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
97f8e789-c0aa-f011-9051-005056875753,CONTRATO,SC016,,325,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
98f8e789-c0aa-f011-9051-005056875753,CONTRATO,SC017,,315,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
99f8e789-c0aa-f011-9051-005056875753,CONTRATO,SC018,,350,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
9af8e789-c0aa-f011-9051-005056875753,CONTRATO,SC019,,358,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
9bf8e789-c0aa-f011-9051-005056875753,CONTRATO,SC020,,359,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
9cf8e789-c0aa-f011-9051-005056875753,CONTRATO,SC021,Mediatoon Distribution,361,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
9df8e789-c0aa-f011-9051-005056875753,CONTRATO,SC022,Universal Studios International BV,362,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
9ef8e789-c0aa-f011-9051-005056875753,CONTRATO,SC023,FNG Non-Theatrical Licensing LLC,411,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
9ff8e789-c0aa-f011-9051-005056875753,CONTRATO,SC024,,412,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
a0f8e789-c0aa-f011-9051-005056875753,CONTRATO,SC025,,415,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
a1f8e789-c0aa-f011-9051-005056875753,CONTRATO,SC026,,424,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
a2f8e789-c0aa-f011-9051-005056875753,CONTRATO,SC027,,425,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
a3f8e789-c0aa-f011-9051-005056875753,CONTRATO,SC028,,450,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
a4f8e789-c0aa-f011-9051-005056875753,CONTRATO,SC029,,451,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
a5f8e789-c0aa-f011-9051-005056875753,CONTRATO,SC030,,452,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
a6f8e789-c0aa-f011-9051-005056875753,CONTRATO,SC031,,456,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
a7f8e789-c0aa-f011-9051-005056875753,CONTRATO,SC032,,457,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
a8f8e789-c0aa-f011-9051-005056875753,CONTRATO,SC033,,458,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
a9f8e789-c0aa-f011-9051-005056875753,CONTRATO,SC034,,513,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
aaf8e789-c0aa-f011-9051-005056875753,CONTRATO,SC100,Walt Disney Company Ltd,501,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
abf8e789-c0aa-f011-9051-005056875753,CONTRATO,SC101,,502,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
acf8e789-c0aa-f011-9051-005056875753,CONTRATO,SC102,,857,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
adf8e789-c0aa-f011-9051-005056875753,CONTRATO,SC103,,858,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
aef8e789-c0aa-f011-9051-005056875753,CONTRATO,SC104,,875,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
aff8e789-c0aa-f011-9051-005056875753,CONTRATO,SC105,,876,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
b5f8e789-c0aa-f011-9051-005056875753,CONTRATO,SM001,,164,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
b6f8e789-c0aa-f011-9051-005056875753,CONTRATO,SM002,,486,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
b7f8e789-c0aa-f011-9051-005056875753,CONTRATO,SM003,,487,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
b8f8e789-c0aa-f011-9051-005056875753,CONTRATO,SM005,,537,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
b9f8e789-c0aa-f011-9051-005056875753,CONTRATO,SM006,,550,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
baf8e789-c0aa-f011-9051-005056875753,CONTRATO,SM007,,551,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
bbf8e789-c0aa-f011-9051-005056875753,CONTRATO,SM008,,552,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
bcf8e789-c0aa-f011-9051-005056875753,CONTRATO,SM009,,553,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
bdf8e789-c0aa-f011-9051-005056875753,CONTRATO,SM010,,554,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
bef8e789-c0aa-f011-9051-005056875753,CONTRATO,SM011,,574,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
bff8e789-c0aa-f011-9051-005056875753,CONTRATO,SM012,,617,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
c0f8e789-c0aa-f011-9051-005056875753,CONTRATO,SM013,,672,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
c1f8e789-c0aa-f011-9051-005056875753,CONTRATO,SM014,,690,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
c2f8e789-c0aa-f011-9051-005056875753,CONTRATO,SM015,,691,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
c3f8e789-c0aa-f011-9051-005056875753,CONTRATO,SM016,,787,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
c4f8e789-c0aa-f011-9051-005056875753,CONTRATO,SM017,,1000,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
c5f8e789-c0aa-f011-9051-005056875753,CONTRATO,SM018,,1003,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
c6f8e789-c0aa-f011-9051-005056875753,CONTRATO,SM019,,1023,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
c7f8e789-c0aa-f011-9051-005056875753,CONTRATO,SM020,,1024,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
c8f8e789-c0aa-f011-9051-005056875753,CONTRATO,SM021,,1025,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
c9f8e789-c0aa-f011-9051-005056875753,CONTRATO,SM022,,1026,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
caf8e789-c0aa-f011-9051-005056875753,CONTRATO,SM023,,1027,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
cbf8e789-c0aa-f011-9051-005056875753,CONTRATO,SM024,,1028,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
